anio,mes,dia,hora,minuto,lux,temperatura,humedad,nubosidad,irradiancia,potencia_producida
2025,4,27,18,13,0.0,18.6,83.65,99.22,0.0,0.0
2025,4,27,18,12,0.0,18.6,83.6,99.2,0.0,0.0
2025,4,27,18,11,0.0,18.59,83.55,99.18,0.0,0.0
2025,4,27,18,10,0.0,18.58,83.5,99.17,0.0,0.0
2025,4,27,18,9,0.0,18.57,83.45,99.15,0.0,0.0
2025,4,27,18,8,0.0,18.57,83.4,99.13,0.0,0.0
2025,4,27,18,7,0.0,18.56,83.35,99.12,0.0,0.0
2025,4,27,18,6,0.0,18.55,83.3,99.1,0.0,0.0
2025,4,27,18,5,0.0,18.55,83.25,99.08,0.0,0.0
2025,4,27,18,4,0.0,18.54,83.2,99.07,0.0,0.0
2025,4,27,18,3,0.0,18.53,83.15,99.05,0.0,0.0
2025,4,27,18,2,0.0,18.52,83.1,99.03,0.0,0.0
2025,4,27,18,1,0.0,18.52,83.05,99.02,0.0,0.0
2025,4,27,18,0,0.0,18.51,83.0,99.0,0.0,0.0
2025,4,27,17,59,65.88,18.53,82.95,98.95,0.52,0.91
2025,4,27,17,58,131.77,18.54,82.9,98.9,1.04,1.82
2025,4,27,17,57,197.65,18.56,82.85,98.85,1.56,2.72
2025,4,27,17,56,263.54,18.57,82.8,98.8,2.08,3.63
2025,4,27,17,55,329.42,18.59,82.75,98.75,2.6,4.54
2025,4,27,17,54,395.3,18.61,82.7,98.7,3.12,5.45
2025,4,27,17,53,461.19,18.62,82.65,98.65,3.64,6.36
2025,4,27,17,52,527.07,18.64,82.6,98.6,4.16,7.26
2025,4,27,17,51,592.96,18.66,82.55,98.55,4.68,8.17
2025,4,27,17,50,658.84,18.67,82.5,98.5,5.2,9.08
2025,4,27,17,49,724.72,18.69,82.45,98.45,5.72,9.99
2025,4,27,17,48,790.61,18.7,82.4,98.4,6.24,10.9
2025,4,27,17,47,856.49,18.72,82.35,98.35,6.76,11.8
2025,4,27,17,46,922.38,18.74,82.3,98.3,7.28,12.71
2025,4,27,17,45,988.26,18.75,82.25,98.25,7.8,13.62
2025,4,27,17,44,1054.14,18.77,82.2,98.2,8.32,14.53
2025,4,27,17,43,1120.03,18.78,82.15,98.15,8.84,15.44
2025,4,27,17,42,1185.91,18.8,82.1,98.1,9.36,16.34
2025,4,27,17,41,1251.8,18.82,82.05,98.05,9.88,17.25
2025,4,27,17,40,1317.68,18.83,82.0,98.0,10.4,18.16
2025,4,27,17,39,1383.56,18.85,81.95,97.95,10.92,19.07
2025,4,27,17,38,1449.45,18.87,81.9,97.9,11.44,19.98
2025,4,27,17,37,1515.33,18.88,81.85,97.85,11.96,20.88
2025,4,27,17,36,1581.22,18.9,81.8,97.8,12.48,21.79
2025,4,27,17,35,1647.1,18.91,81.75,97.75,13.0,22.7
2025,4,27,17,34,1712.98,18.93,81.7,97.7,13.52,23.61
2025,4,27,17,33,1778.87,18.95,81.65,97.65,14.04,24.52
2025,4,27,17,32,1844.75,18.96,81.6,97.6,14.56,25.42
2025,4,27,17,31,1910.64,18.98,81.55,97.55,15.08,26.33
2025,4,27,17,30,1976.52,19.0,81.5,97.5,15.6,27.24
2025,4,27,17,29,2041.14,19.01,81.45,97.45,16.11,28.15
2025,4,27,17,28,2107.02,19.03,81.4,97.4,16.63,29.06
2025,4,27,17,27,2172.9,19.04,81.35,97.35,17.15,29.96
2025,4,27,17,26,2238.79,19.06,81.3,97.3,17.67,30.87
2025,4,27,17,25,2304.67,19.08,81.25,97.25,18.19,31.78
2025,4,27,17,24,2370.56,19.09,81.2,97.2,18.71,32.69
2025,4,27,17,23,2436.44,19.11,81.15,97.15,19.23,33.6
2025,4,27,17,22,2502.33,19.12,81.1,97.1,19.75,34.5
2025,4,27,17,21,2568.21,19.14,81.05,97.05,20.27,35.41
2025,4,27,17,20,2634.09,19.16,81.0,97.0,20.79,36.32
2025,4,27,17,19,2699.98,19.17,80.95,96.95,21.31,37.23
2025,4,27,17,18,2765.86,19.19,80.9,96.9,21.83,38.14
2025,4,27,17,17,2831.75,19.21,80.85,96.85,22.35,39.04
2025,4,27,17,16,2897.63,19.22,80.8,96.8,22.87,39.95
2025,4,27,17,15,2963.51,19.24,80.75,96.75,23.39,40.86
2025,4,27,17,14,3029.4,19.25,80.7,96.7,23.91,41.77
2025,4,27,17,13,3095.28,19.27,80.65,96.65,24.43,42.68
2025,4,27,17,12,3161.16,19.29,80.6,96.6,24.95,43.58
2025,4,27,17,11,3227.05,19.3,80.55,96.55,25.47,44.49
2025,4,27,17,10,3292.93,19.32,80.5,96.5,25.99,45.4
2025,4,27,17,9,3358.82,19.33,80.45,96.45,26.51,46.31
2025,4,27,17,8,3424.7,19.35,80.4,96.4,27.03,47.22
2025,4,27,17,7,3490.58,19.37,80.35,96.35,27.55,48.12
2025,4,27,17,6,3556.47,19.38,80.3,96.3,28.07,49.03
2025,4,27,17,5,3622.35,19.4,80.25,96.25,28.59,49.94
2025,4,27,17,4,3688.24,19.42,80.2,96.2,29.11,50.85
2025,4,27,17,3,3754.12,19.43,80.15,96.15,29.63,51.76
2025,4,27,17,2,3820.0,19.45,80.1,96.1,30.15,52.66
2025,4,27,17,1,3885.89,19.46,80.05,96.05,30.67,53.57
2025,4,27,17,0,3951.77,19.48,80.0,96.0,31.19,54.48
2025,4,27,16,59,4082.27,19.44,80.08,96.05,32.22,56.27
2025,4,27,16,58,4211.51,19.39,80.17,96.1,33.24,58.06
2025,4,27,16,57,4342.01,19.35,80.25,96.15,34.27,59.86
2025,4,27,16,56,4471.24,19.31,80.33,96.2,35.29,61.65
2025,4,27,16,55,4601.74,19.26,80.42,96.25,36.32,63.44
2025,4,27,16,54,4730.98,19.22,80.5,96.3,37.34,65.23
2025,4,27,16,53,4861.48,19.17,80.58,96.35,38.37,67.02
2025,4,27,16,52,4991.98,19.13,80.67,96.4,39.4,68.81
2025,4,27,16,51,5121.21,19.09,80.75,96.45,40.42,70.61
2025,4,27,16,50,5251.72,19.04,80.83,96.5,41.45,72.4
2025,4,27,16,49,5380.95,19.0,80.92,96.55,42.47,74.19
2025,4,27,16,48,5511.45,18.96,81.0,96.6,43.5,75.98
2025,4,27,16,47,5641.95,18.91,81.08,96.65,44.53,77.77
2025,4,27,16,46,5771.18,18.87,81.17,96.7,45.55,79.57
2025,4,27,16,45,5901.69,18.82,81.25,96.75,46.58,81.36
2025,4,27,16,44,6030.92,18.78,81.33,96.8,47.6,83.15
2025,4,27,16,43,6161.42,18.74,81.42,96.85,48.63,84.94
2025,4,27,16,42,6290.66,18.69,81.5,96.9,49.65,86.73
2025,4,27,16,41,6421.16,18.65,81.58,96.95,50.68,88.52
2025,4,27,16,40,6551.66,18.61,81.67,97.0,51.71,90.32
2025,4,27,16,39,6680.89,18.56,81.75,97.05,52.73,92.11
2025,4,27,16,38,6811.39,18.52,81.83,97.1,53.76,93.9
2025,4,27,16,37,6940.63,18.48,81.92,97.15,54.78,95.69
2025,4,27,16,36,7071.13,18.43,82.0,97.2,55.81,97.48
2025,4,27,16,35,7201.63,18.39,82.08,97.25,56.84,99.28
2025,4,27,16,34,7330.86,18.34,82.17,97.3,57.86,101.07
2025,4,27,16,33,7461.36,18.3,82.25,97.35,58.89,102.86
2025,4,27,16,32,7590.6,18.26,82.33,97.4,59.91,104.65
2025,4,27,16,31,7721.1,18.21,82.42,97.45,60.94,106.44
2025,4,27,16,30,7850.33,18.17,82.5,97.5,61.96,108.24
2025,4,27,16,29,7980.83,18.13,82.58,97.55,62.99,110.03
2025,4,27,16,28,8111.33,18.08,82.67,97.6,64.02,111.82
2025,4,27,16,27,8240.57,18.04,82.75,97.65,65.04,113.61
2025,4,27,16,26,8371.07,18.0,82.83,97.7,66.07,115.4
2025,4,27,16,25,8500.3,17.95,82.92,97.75,67.09,117.19
2025,4,27,16,24,8630.8,17.91,83.0,97.8,68.12,118.99
2025,4,27,16,23,8761.3,17.86,83.08,97.85,69.15,120.78
2025,4,27,16,22,8890.54,17.82,83.17,97.9,70.17,122.57
2025,4,27,16,21,9021.04,17.78,83.25,97.95,71.2,124.36
2025,4,27,16,20,9150.27,17.73,83.33,98.0,72.22,126.15
2025,4,27,16,19,9280.78,17.69,83.42,98.05,73.25,127.95
2025,4,27,16,18,9410.01,17.65,83.5,98.1,74.27,129.74
2025,4,27,16,17,9540.51,17.6,83.58,98.15,75.3,131.53
2025,4,27,16,16,9671.01,17.56,83.67,98.2,76.33,133.32
2025,4,27,16,15,9800.24,17.52,83.75,98.25,77.35,135.11
2025,4,27,16,14,9930.75,17.47,83.83,98.3,78.38,136.9
2025,4,27,16,13,10059.98,17.43,83.92,98.35,79.4,138.7
2025,4,27,16,12,10190.48,17.38,84.0,98.4,80.43,140.49
2025,4,27,16,11,10320.98,17.34,84.08,98.45,81.46,142.28
2025,4,27,16,10,10450.22,17.3,84.17,98.5,82.48,144.07
2025,4,27,16,9,10580.72,17.25,84.25,98.55,83.51,145.86
2025,4,27,16,8,10709.95,17.21,84.33,98.6,84.53,147.66
2025,4,27,16,7,10840.45,17.17,84.42,98.65,85.56,149.45
2025,4,27,16,6,10969.69,17.12,84.5,98.7,86.58,151.24
2025,4,27,16,5,11100.19,17.08,84.58,98.75,87.61,153.03
2025,4,27,16,4,11230.69,17.03,84.67,98.8,88.64,154.82
2025,4,27,16,3,11359.92,16.99,84.75,98.85,89.66,156.61
2025,4,27,16,2,11490.42,16.95,84.83,98.9,90.69,158.41
2025,4,27,16,1,11619.66,16.9,84.92,98.95,91.71,160.2
2025,4,27,16,0,11750.16,16.86,85.0,99.0,92.74,161.99
2025,4,27,15,59,11878.12,16.83,85.07,99.0,93.75,163.75
2025,4,27,15,58,12004.82,16.8,85.13,99.0,94.75,165.5
2025,4,27,15,57,12132.79,16.77,85.2,99.0,95.76,167.26
2025,4,27,15,56,12259.49,16.74,85.27,99.0,96.76,169.02
2025,4,27,15,55,12387.46,16.71,85.33,99.0,97.77,170.78
2025,4,27,15,54,12515.43,16.68,85.4,99.0,98.78,172.54
2025,4,27,15,53,12642.13,16.65,85.47,99.0,99.78,174.29
2025,4,27,15,52,12770.09,16.62,85.53,99.0,100.79,176.05
2025,4,27,15,51,12898.06,16.59,85.6,99.0,101.8,177.81
2025,4,27,15,50,13024.76,16.56,85.67,99.0,102.8,179.56
2025,4,27,15,49,13152.73,16.53,85.73,99.0,103.81,181.32
2025,4,27,15,48,13279.43,16.5,85.8,99.0,104.81,183.08
2025,4,27,15,47,13407.39,16.47,85.87,99.0,105.82,184.84
2025,4,27,15,46,13535.36,16.44,85.93,99.0,106.83,186.6
2025,4,27,15,45,13662.06,16.41,86.0,99.0,107.83,188.35
2025,4,27,15,44,13790.03,16.38,86.07,99.0,108.84,190.11
2025,4,27,15,43,13916.73,16.35,86.13,99.0,109.84,191.87
2025,4,27,15,42,14044.7,16.32,86.2,99.0,110.85,193.62
2025,4,27,15,41,14172.66,16.29,86.27,99.0,111.86,195.38
2025,4,27,15,40,14299.36,16.26,86.33,99.0,112.86,197.14
2025,4,27,15,39,14427.33,16.23,86.4,99.0,113.87,198.9
2025,4,27,15,38,14555.3,16.2,86.47,99.0,114.88,200.66
2025,4,27,15,37,14682.0,16.17,86.53,99.0,115.88,202.41
2025,4,27,15,36,14809.96,16.14,86.6,99.0,116.89,204.17
2025,4,27,15,35,14936.66,16.11,86.67,99.0,117.89,205.93
2025,4,27,15,34,15064.63,16.08,86.73,99.0,118.9,207.68
2025,4,27,15,33,15192.6,16.05,86.8,99.0,119.91,209.44
2025,4,27,15,32,15319.3,16.02,86.87,99.0,120.91,211.2
2025,4,27,15,31,15447.26,15.99,86.93,99.0,121.92,212.96
2025,4,27,15,30,15575.23,15.96,87.0,99.0,122.93,214.72
2025,4,27,15,29,15701.93,15.93,87.07,99.0,123.93,216.47
2025,4,27,15,28,15829.9,15.9,87.13,99.0,124.94,218.23
2025,4,27,15,27,15956.6,15.87,87.2,99.0,125.94,219.99
2025,4,27,15,26,16084.56,15.84,87.27,99.0,126.95,221.74
2025,4,27,15,25,16212.53,15.81,87.33,99.0,127.96,223.5
2025,4,27,15,24,16339.23,15.78,87.4,99.0,128.96,225.26
2025,4,27,15,23,16467.2,15.75,87.47,99.0,129.97,227.02
2025,4,27,15,22,16593.9,15.72,87.53,99.0,130.97,228.78
2025,4,27,15,21,16721.87,15.69,87.6,99.0,131.98,230.53
2025,4,27,15,20,16849.83,15.66,87.67,99.0,132.99,232.29
2025,4,27,15,19,16976.53,15.63,87.73,99.0,133.99,234.05
2025,4,27,15,18,17104.5,15.6,87.8,99.0,135.0,235.8
2025,4,27,15,17,17232.47,15.57,87.87,99.0,136.01,237.56
2025,4,27,15,16,17359.17,15.54,87.93,99.0,137.01,239.32
2025,4,27,15,15,17487.13,15.51,88.0,99.0,138.02,241.08
2025,4,27,15,14,17613.83,15.48,88.07,99.0,139.02,242.84
2025,4,27,15,13,17741.8,15.45,88.13,99.0,140.03,244.59
2025,4,27,15,12,17869.77,15.42,88.2,99.0,141.04,246.35
2025,4,27,15,11,17996.47,15.39,88.27,99.0,142.04,248.11
2025,4,27,15,10,18124.44,15.36,88.33,99.0,143.05,249.86
2025,4,27,15,9,18251.14,15.33,88.4,99.0,144.05,251.62
2025,4,27,15,8,18379.1,15.3,88.47,99.0,145.06,253.38
2025,4,27,15,7,18507.07,15.27,88.53,99.0,146.07,255.14
2025,4,27,15,6,18633.77,15.24,88.6,99.0,147.07,256.9
2025,4,27,15,5,18761.74,15.21,88.67,99.0,148.08,258.65
2025,4,27,15,4,18889.7,15.18,88.73,99.0,149.09,260.41
2025,4,27,15,3,19016.4,15.15,88.8,99.0,150.09,262.17
2025,4,27,15,2,19144.37,15.12,88.87,99.0,151.1,263.92
2025,4,27,15,1,19271.07,15.09,88.93,99.0,152.1,265.68
2025,4,27,15,0,19399.04,15.06,89.0,99.0,153.11,267.44
2025,4,27,14,59,19665.11,15.03,89.12,98.87,155.21,271.1
2025,4,27,14,58,19931.18,14.99,89.23,98.73,157.31,274.77
2025,4,27,14,57,20195.98,14.96,89.35,98.6,159.4,278.44
2025,4,27,14,56,20462.05,14.93,89.47,98.47,161.5,282.1
2025,4,27,14,55,20728.12,14.89,89.58,98.33,163.6,285.76
2025,4,27,14,54,20994.19,14.86,89.7,98.2,165.7,289.43
2025,4,27,14,53,21260.26,14.82,89.82,98.07,167.8,293.1
2025,4,27,14,52,21526.33,14.79,89.93,97.93,169.9,296.76
2025,4,27,14,51,21791.13,14.76,90.05,97.8,171.99,300.42
2025,4,27,14,50,22057.2,14.72,90.17,97.67,174.09,304.09
2025,4,27,14,49,22323.27,14.69,90.28,97.53,176.19,307.76
2025,4,27,14,48,22589.34,14.66,90.4,97.4,178.29,311.42
2025,4,27,14,47,22855.41,14.62,90.52,97.27,180.39,315.09
2025,4,27,14,46,23120.22,14.59,90.63,97.13,182.48,318.75
2025,4,27,14,45,23386.29,14.56,90.75,97.0,184.58,322.41
2025,4,27,14,44,23652.36,14.52,90.87,96.87,186.68,326.08
2025,4,27,14,43,23918.43,14.49,90.98,96.73,188.78,329.74
2025,4,27,14,42,24184.5,14.45,91.1,96.6,190.88,333.41
2025,4,27,14,41,24450.57,14.42,91.22,96.47,192.98,337.08
2025,4,27,14,40,24715.37,14.39,91.33,96.33,195.07,340.74
2025,4,27,14,39,24981.44,14.35,91.45,96.2,197.17,344.4
2025,4,27,14,38,25247.51,14.32,91.57,96.07,199.27,348.07
2025,4,27,14,37,25513.58,14.29,91.68,95.93,201.37,351.74
2025,4,27,14,36,25779.65,14.25,91.8,95.8,203.47,355.4
2025,4,27,14,35,26044.45,14.22,91.92,95.67,205.56,359.06
2025,4,27,14,34,26310.52,14.18,92.03,95.53,207.66,362.73
2025,4,27,14,33,26576.59,14.15,92.15,95.4,209.76,366.4
2025,4,27,14,32,26842.66,14.12,92.27,95.27,211.86,370.06
2025,4,27,14,31,27108.73,14.08,92.38,95.13,213.96,373.72
2025,4,27,14,30,27374.8,14.05,92.5,95.0,216.06,377.39
2025,4,27,14,29,27639.6,14.02,92.62,94.87,218.15,381.06
2025,4,27,14,28,27905.68,13.98,92.73,94.73,220.25,384.72
2025,4,27,14,27,28171.74,13.95,92.85,94.6,222.35,388.38
2025,4,27,14,26,28437.82,13.92,92.97,94.47,224.45,392.05
2025,4,27,14,25,28703.88,13.88,93.08,94.33,226.55,395.72
2025,4,27,14,24,28968.69,13.85,93.2,94.2,228.64,399.38
2025,4,27,14,23,29234.76,13.81,93.32,94.07,230.74,403.04
2025,4,27,14,22,29500.83,13.78,93.43,93.93,232.84,406.71
2025,4,27,14,21,29766.9,13.75,93.55,93.8,234.94,410.38
2025,4,27,14,20,30032.97,13.71,93.67,93.67,237.04,414.04
2025,4,27,14,19,30297.77,13.68,93.78,93.53,239.13,417.7
2025,4,27,14,18,30563.84,13.65,93.9,93.4,241.23,421.37
2025,4,27,14,17,30829.91,13.61,94.02,93.27,243.33,425.04
2025,4,27,14,16,31095.98,13.58,94.13,93.13,245.43,428.7
2025,4,27,14,15,31362.05,13.54,94.25,93.0,247.53,432.36
2025,4,27,14,14,31628.12,13.51,94.37,92.87,249.63,436.03
2025,4,27,14,13,31892.92,13.48,94.48,92.73,251.72,439.7
2025,4,27,14,12,32158.99,13.44,94.6,92.6,253.82,443.36
2025,4,27,14,11,32425.06,13.41,94.72,92.47,255.92,447.02
2025,4,27,14,10,32691.13,13.38,94.83,92.33,258.02,450.69
2025,4,27,14,9,32957.2,13.34,94.95,92.2,260.12,454.35
2025,4,27,14,8,33222.01,13.31,95.07,92.07,262.21,458.02
2025,4,27,14,7,33488.08,13.28,95.18,91.93,264.31,461.68
2025,4,27,14,6,33754.15,13.24,95.3,91.8,266.41,465.35
2025,4,27,14,5,34020.22,13.21,95.42,91.67,268.51,469.02
2025,4,27,14,4,34286.29,13.17,95.53,91.53,270.61,472.68
2025,4,27,14,3,34552.36,13.14,95.65,91.4,272.71,476.34
2025,4,27,14,2,34817.16,13.11,95.77,91.27,274.8,480.01
2025,4,27,14,1,35083.23,13.07,95.88,91.13,276.9,483.67
2025,4,27,14,0,35349.3,13.04,96.0,91.0,279.0,487.34
2025,4,27,13,59,35953.66,13.01,96.05,90.83,283.77,495.67
2025,4,27,13,58,36556.75,12.98,96.1,90.67,288.53,503.99
2025,4,27,13,57,37161.11,12.95,96.15,90.5,293.3,512.32
2025,4,27,13,56,37765.47,12.93,96.2,90.33,298.07,520.65
2025,4,27,13,55,38369.83,12.9,96.25,90.17,302.84,528.98
2025,4,27,13,54,38972.92,12.87,96.3,90.0,307.6,537.3
2025,4,27,13,53,39577.28,12.84,96.35,89.83,312.37,545.63
2025,4,27,13,52,40181.64,12.81,96.4,89.67,317.14,553.96
2025,4,27,13,51,40786.0,12.78,96.45,89.5,321.91,562.29
2025,4,27,13,50,41389.09,12.75,96.5,89.33,326.67,570.61
2025,4,27,13,49,41993.45,12.72,96.55,89.17,331.44,578.94
2025,4,27,13,48,42597.81,12.7,96.6,89.0,336.21,587.27
2025,4,27,13,47,43202.17,12.67,96.65,88.83,340.98,595.6
2025,4,27,13,46,43805.26,12.64,96.7,88.67,345.74,603.92
2025,4,27,13,45,44409.62,12.61,96.75,88.5,350.51,612.25
2025,4,27,13,44,45013.98,12.58,96.8,88.33,355.28,620.58
2025,4,27,13,43,45617.07,12.55,96.85,88.17,360.04,628.9
2025,4,27,13,42,46221.43,12.52,96.9,88.0,364.81,637.23
2025,4,27,13,41,46825.79,12.5,96.95,87.83,369.58,645.56
2025,4,27,13,40,47430.14,12.47,97.0,87.67,374.35,653.89
2025,4,27,13,39,48033.24,12.44,97.05,87.5,379.11,662.21
2025,4,27,13,38,48637.6,12.41,97.1,87.33,383.88,670.54
2025,4,27,13,37,49241.96,12.38,97.15,87.17,388.65,678.87
2025,4,27,13,36,49846.31,12.35,97.2,87.0,393.42,687.2
2025,4,27,13,35,50449.41,12.32,97.25,86.83,398.18,695.52
2025,4,27,13,34,51053.76,12.29,97.3,86.67,402.95,703.85
2025,4,27,13,33,51658.12,12.27,97.35,86.5,407.72,712.18
2025,4,27,13,32,52262.48,12.24,97.4,86.33,412.49,720.51
2025,4,27,13,31,52865.58,12.21,97.45,86.17,417.25,728.83
2025,4,27,13,30,53469.93,12.18,97.5,86.0,422.02,737.16
2025,4,27,13,29,54074.29,12.15,97.55,85.83,426.79,745.49
2025,4,27,13,28,54677.38,12.12,97.6,85.67,431.55,753.81
2025,4,27,13,27,55281.74,12.09,97.65,85.5,436.32,762.14
2025,4,27,13,26,55886.1,12.07,97.7,85.33,441.09,770.47
2025,4,27,13,25,56490.46,12.04,97.75,85.17,445.86,778.8
2025,4,27,13,24,57093.55,12.01,97.8,85.0,450.62,787.12
2025,4,27,13,23,57697.91,11.98,97.85,84.83,455.39,795.45
2025,4,27,13,22,58302.27,11.95,97.9,84.67,460.16,803.78
2025,4,27,13,21,58906.63,11.92,97.95,84.5,464.93,812.11
2025,4,27,13,20,59509.72,11.89,98.0,84.33,469.69,820.43
2025,4,27,13,19,60114.08,11.86,98.05,84.17,474.46,828.76
2025,4,27,13,18,60718.44,11.84,98.1,84.0,479.23,837.09
2025,4,27,13,17,61322.8,11.81,98.15,83.83,484.0,845.42
2025,4,27,13,16,61925.89,11.78,98.2,83.67,488.76,853.74
2025,4,27,13,15,62530.25,11.75,98.25,83.5,493.53,862.07
2025,4,27,13,14,63134.61,11.72,98.3,83.33,498.3,870.4
2025,4,27,13,13,63737.7,11.69,98.35,83.17,503.06,878.72
2025,4,27,13,12,64342.06,11.66,98.4,83.0,507.83,887.05
2025,4,27,13,11,64946.42,11.64,98.45,82.83,512.6,895.38
2025,4,27,13,10,65535.0,11.61,98.5,82.67,517.37,903.71
2025,4,27,13,9,65535.0,11.58,98.55,82.5,522.13,912.03
2025,4,27,13,8,65535.0,11.55,98.6,82.33,526.9,920.36
2025,4,27,13,7,65535.0,11.52,98.65,82.17,531.67,928.69
2025,4,27,13,6,65535.0,11.49,98.7,82.0,536.44,937.02
2025,4,27,13,5,65535.0,11.46,98.75,81.83,541.2,945.34
2025,4,27,13,4,65535.0,11.43,98.8,81.67,545.97,953.67
2025,4,27,13,3,65535.0,11.41,98.85,81.5,550.74,962.0
2025,4,27,13,2,65535.0,11.38,98.9,81.33,555.51,970.33
2025,4,27,13,1,65535.0,11.35,98.95,81.17,560.27,978.65
2025,4,27,13,0,65535.0,11.32,99.0,81.0,565.04,986.98
2025,4,27,12,59,65535.0,11.32,98.98,81.32,567.77,991.75
2025,4,27,12,58,65535.0,11.33,98.97,81.63,570.5,996.52
2025,4,27,12,57,65535.0,11.33,98.95,81.95,573.23,1001.29
2025,4,27,12,56,65535.0,11.33,98.93,82.27,575.96,1006.06
2025,4,27,12,55,65535.0,11.34,98.92,82.58,578.69,1010.83
2025,4,27,12,54,65535.0,11.34,98.9,82.9,581.42,1015.6
2025,4,27,12,53,65535.0,11.34,98.88,83.22,584.15,1020.37
2025,4,27,12,52,65535.0,11.35,98.87,83.53,586.88,1025.13
2025,4,27,12,51,65535.0,11.35,98.85,83.85,589.61,1029.9
2025,4,27,12,50,65535.0,11.35,98.83,84.17,592.34,1034.67
2025,4,27,12,49,65535.0,11.35,98.82,84.48,595.07,1039.44
2025,4,27,12,48,65535.0,11.36,98.8,84.8,597.8,1044.21
2025,4,27,12,47,65535.0,11.36,98.78,85.12,600.53,1048.98
2025,4,27,12,46,65535.0,11.36,98.77,85.43,603.26,1053.75
2025,4,27,12,45,65535.0,11.37,98.75,85.75,606.0,1058.52
2025,4,27,12,44,65535.0,11.37,98.73,86.07,608.73,1063.29
2025,4,27,12,43,65535.0,11.37,98.72,86.38,611.46,1068.06
2025,4,27,12,42,65535.0,11.38,98.7,86.7,614.19,1072.83
2025,4,27,12,41,65535.0,11.38,98.68,87.02,616.92,1077.6
2025,4,27,12,40,65535.0,11.38,98.67,87.33,619.65,1082.37
2025,4,27,12,39,65535.0,11.39,98.65,87.65,622.38,1087.14
2025,4,27,12,38,65535.0,11.39,98.63,87.97,625.11,1091.91
2025,4,27,12,37,65535.0,11.39,98.62,88.28,627.84,1096.67
2025,4,27,12,36,65535.0,11.4,98.6,88.6,630.57,1101.44
2025,4,27,12,35,65535.0,11.4,98.58,88.92,633.3,1106.21
2025,4,27,12,34,65535.0,11.4,98.57,89.23,636.03,1110.98
2025,4,27,12,33,65535.0,11.41,98.55,89.55,638.76,1115.75
2025,4,27,12,32,65535.0,11.41,98.53,89.87,641.49,1120.52
2025,4,27,12,31,65535.0,11.41,98.52,90.18,644.22,1125.29
2025,4,27,12,30,65535.0,11.42,98.5,90.5,646.95,1130.06
2025,4,27,12,29,65535.0,11.42,98.48,90.82,649.68,1134.83
2025,4,27,12,28,65535.0,11.42,98.47,91.13,652.41,1139.6
2025,4,27,12,27,65535.0,11.42,98.45,91.45,655.14,1144.37
2025,4,27,12,26,65535.0,11.43,98.43,91.77,657.87,1149.14
2025,4,27,12,25,65535.0,11.43,98.42,92.08,660.6,1153.91
2025,4,27,12,24,65535.0,11.43,98.4,92.4,663.33,1158.68
2025,4,27,12,23,65535.0,11.44,98.38,92.72,666.06,1163.45
2025,4,27,12,22,65535.0,11.44,98.37,93.03,668.79,1168.21
2025,4,27,12,21,65535.0,11.44,98.35,93.35,671.52,1172.98
2025,4,27,12,20,65535.0,11.45,98.33,93.67,674.25,1177.75
2025,4,27,12,19,65535.0,11.45,98.32,93.98,676.98,1182.52
2025,4,27,12,18,65535.0,11.45,98.3,94.3,679.71,1187.29
2025,4,27,12,17,65535.0,11.46,98.28,94.62,682.44,1192.06
2025,4,27,12,16,65535.0,11.46,98.27,94.93,685.17,1196.83
2025,4,27,12,15,65535.0,11.46,98.25,95.25,687.9,1201.6
2025,4,27,12,14,65535.0,11.47,98.23,95.57,690.64,1206.37
2025,4,27,12,13,65535.0,11.47,98.22,95.88,693.37,1211.14
2025,4,27,12,12,65535.0,11.47,98.2,96.2,696.1,1215.91
2025,4,27,12,11,65535.0,11.48,98.18,96.52,698.83,1220.68
2025,4,27,12,10,65535.0,11.48,98.17,96.83,701.56,1225.45
2025,4,27,12,9,65535.0,11.48,98.15,97.15,704.29,1230.22
2025,4,27,12,8,65535.0,11.48,98.13,97.47,707.02,1234.99
2025,4,27,12,7,65535.0,11.49,98.12,97.78,709.75,1239.75
2025,4,27,12,6,65535.0,11.49,98.1,98.1,712.48,1244.52
2025,4,27,12,5,65535.0,11.49,98.08,98.42,715.21,1249.29
2025,4,27,12,4,65535.0,11.5,98.07,98.73,717.94,1254.06
2025,4,27,12,3,65535.0,11.5,98.05,99.05,720.67,1258.83
2025,4,27,12,2,65535.0,11.5,98.03,99.37,723.4,1263.6
2025,4,27,12,1,65535.0,11.51,98.02,99.68,726.13,1268.37
2025,4,27,12,0,65535.0,11.51,98.0,100.0,728.86,1273.14
2025,4,27,11,59,65535.0,11.51,98.0,100.0,729.15,1273.65
2025,4,27,11,58,65535.0,11.5,98.0,100.0,729.44,1274.16
2025,4,27,11,57,65535.0,11.5,98.0,100.0,729.73,1274.66
2025,4,27,11,56,65535.0,11.5,98.0,100.0,730.02,1275.17
2025,4,27,11,55,65535.0,11.5,98.0,100.0,730.31,1275.68
2025,4,27,11,54,65535.0,11.49,98.0,100.0,730.6,1276.19
2025,4,27,11,53,65535.0,11.49,98.0,100.0,730.9,1276.7
2025,4,27,11,52,65535.0,11.49,98.0,100.0,731.19,1277.2
2025,4,27,11,51,65535.0,11.48,98.0,100.0,731.48,1277.71
2025,4,27,11,50,65535.0,11.48,98.0,100.0,731.77,1278.22
2025,4,27,11,49,65535.0,11.48,98.0,100.0,732.06,1278.73
2025,4,27,11,48,65535.0,11.48,98.0,100.0,732.35,1279.24
